0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,2,2,1,2,1,4,10,5,2,0,9,4,3,3,0,9,1,0,0,0,1,0,0,0,1,2,0,0,1,0,0,0,0,6,0,0,0,5,0,3,5,2,2,2,0,0,1,1,0,0,0,0,1,0,3,11,6,10,0,8,8,3,3,8,3,4,14,2,4,0,0,1,0,2,2,1,1,0,0,0,2,0,0,0,0,0,0,0,2,0,2,20,2,1,17,11,6,4,7,1,3,3,1,5,0,3,15,8,2,0,1,0,0,1,0,0,1,0,3,0,0,0,0,0,2,1,1,0,1,0,1,0,1,2,1,9,6,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,5,0,1,0,0,0,0,0,1,2,0,0,0,1,0,0,3,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2,1,1,2,1,5,1,2,3,29,0,0,1,0,0,0,0,3,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,1,1,2,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,3,6,7,3,4,3,12,5,1,1,6,14,20,3,1,15,3,0,2,26,7,11,1,8,4,16,1,1,0,4,5,18,2,4,6,1,1,14,0,7,2,16,2,1,0,28,36,4,5,4,7,1,13,0
0,1,6,1,0,10,0,0,0,2,1,0,0,1,0,0,5,0,1,1,11,11,11,13,4,1,13,9,1,4,1,2,1,0,0,1,2,1,0,1,4,4,4,1,0,0,0,0,0,2,0,0,0,3,2,5,22,0,3,1,0,0,0,0,0,2,0,0,0,0,6,7,2,4,12,0,18,7,3,2,7,6,10,4,3,0,4,2,0,0,73,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3,3,0,3,5,9,5,3,7,5,0,0,2,15,0,4,2,2,19,2,0,1,2,0,0,1,2,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,1,1,5,3,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,5,3,4,1,0,11,2,1,0,0,1,0,2,1,0,1,0,1,0,0,0,2,1,0,0,2,2,1,2,1,0,0,1,2,9,1,6,0,0,1,1,0,1,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,1,2,1,0,4,1,1,1,0,0,1,0,5,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,3,5,3,3,1,2,43,2,2,6,4,31,7,6,0,18,7,0,2,12,0,13,1,5,3,1,2,11,2,3,8,24,5,1,1,4,0,15,0,5,1,2,1,7,1,34,7,9,7,1,11,4,3,0
0,0,0,2,0,0,3,2,1,0,0,4,0,1,0,0,0,3,2,3,1,4,15,6,5,9,3,5,10,4,0,1,0,0,0,0,2,1,0,2,1,5,1,0,1,0,0,1,0,0,0,0,0,1,1,3,54,2,6,4,1,0,0,0,1,0,1,0,0,0,10,7,10,12,7,25,0,7,16,1,6,10,10,8,3,3,0,1,1,1,1,0,2,0,0,1,0,0,1,0,0,0,0,0,1,4,2,0,0,10,6,12,15,3,10,0,1,2,1,6,0,1,3,1,4,1,0,0,0,1,4,0,0,0,0,0,0,0,1,0,1,1,1,0,2,0,1,1,4,1,5,6,2,18,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,2,0,0,1,4,4,2,1,0,1,1,0,0,0,1,0,0,1,1,0,2,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,3,1,1,3,1,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,2,0,2,0,0,0,1,1,0,1,0,0,0,0,2,4,0,1,6,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,14,1,1,1,3,3,25,2,1,3,4,51,4,5,0,11,0,2,5,7,0,14,4,1,9,6,4,7,6,0,7,17,7,0,15,3,0,10,0,8,3,2,2,2,1,34,18,9,4,2,0,0,7,0
1,1,0,1,1,1,2,1,2,2,1,1,0,0,1,0,0,3,2,6,5,6,25,11,4,3,49,4,8,8,0,2,0,2,0,0,1,0,0,0,4,2,2,2,0,2,0,0,0,1,2,0,1,5,1,18,8,2,5,0,0,0,1,0,2,2,0,0,1,0,5,13,5,9,28,18,7,0,21,21,4,9,13,15,9,7,2,1,1,4,1,0,1,0,0,0,1,0,0,0,0,0,1,1,2,1,0,1,0,2,7,4,8,3,0,2,1,1,2,1,0,3,3,0,2,0,0,3,0,0,1,0,0,0,2,0,0,1,3,1,1,0,0,3,3,1,3,2,2,3,1,3,12,28,15,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,1,0,2,0,1,0,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,4,0,0,0,0,0,2,2,4,2,2,4,0,2,3,1,1,2,1,0,1,0,1,0,0,0,3,2,0,2,0,0,3,2,1,0,1,0,0,1,2,0,1,0,0,0,1,0,2,1,0,0,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,2,4,7,5,4,0,4,109,8,0,2,0,23,6,1,3,26,3,1,2,15,6,13,3,2,3,1,1,2,5,2,5,14,19,1,0,4,1,25,0,10,2,0,0,2,4,18,13,4,20,2,5,9,6,0
0,6,2,0,1,1,1,1,0,0,2,0,0,1,0,0,1,0,1,1,1,3,20,18,6,6,5,5,5,4,0,4,3,0,0,0,1,0,0,0,3,0,0,1,2,0,0,0,0,0,3,0,1,19,1,5,6,3,3,3,0,0,1,0,0,0,1,0,0,0,3,3,11,2,3,10,9,12,0,18,16,21,21,21,26,4,1,9,7,4,1,1,0,0,0,1,7,1,1,1,1,1,0,2,1,4,0,3,3,1,1,1,3,5,5,3,2,5,0,0,3,7,0,2,5,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,2,0,2,1,3,1,1,0,2,3,3,8,2,30,8,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,3,1,0,7,1,0,6,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,2,2,4,2,1,1,1,1,1,0,0,0,19,4,1,2,0,0,0,9,0,0,2,1,9,0,0,1,2,1,1,1,1,0,1,2,1,0,6,2,0,3,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,20,3,5,2,0,7,74,4,2,0,7,16,2,7,2,16,1,0,1,3,8,15,1,8,3,2,2,2,3,2,9,24,6,6,1,3,2,94,1,9,6,3,1,1,4,13,18,6,9,5,2,0,4,1
1,2,1,0,1,0,4,4,1,2,1,1,1,0,0,0,1,1,0,0,0,4,18,10,13,5,9,9,2,0,0,0,3,1,1,0,0,2,0,1,1,2,0,2,0,0,0,2,2,0,0,0,1,2,2,13,4,2,3,5,0,0,0,0,1,0,0,0,0,0,6,3,2,3,3,7,1,11,25,0,16,6,25,6,8,8,0,3,1,3,3,3,0,0,0,0,1,1,3,2,0,0,1,1,0,1,1,1,0,1,2,0,9,5,1,2,0,0,0,1,0,3,1,0,42,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,2,1,3,0,0,0,0,2,1,11,4,16,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,1,3,1,0,2,0,0,3,1,0,1,0,0,0,0,0,0,1,1,1,4,0,0,1,0,0,4,0,1,0,0,1,0,2,5,0,2,1,3,0,0,1,1,0,0,0,0,0,0,3,0,0,1,2,0,0,0,0,1,0,0,0,0,3,3,0,0,0,0,0,1,1,2,1,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,2,2,2,3,3,38,3,0,2,6,7,1,1,1,11,1,2,2,2,2,6,3,5,5,9,1,1,7,4,5,17,8,0,0,1,0,24,0,47,5,0,0,0,1,31,14,3,10,2,5,3,8,1
0,1,0,1,2,3,1,0,3,0,4,0,0,0,1,0,1,2,4,3,1,4,38,17,16,3,13,9,6,0,0,0,0,0,1,0,2,2,0,1,0,2,1,0,0,0,0,1,13,0,0,0,0,0,2,1,8,2,6,3,0,0,0,1,0,0,1,0,0,0,2,0,2,6,0,7,0,14,42,8,0,26,36,12,16,5,2,11,1,8,5,1,0,0,0,2,2,0,3,0,1,3,0,1,2,0,1,0,0,4,3,6,1,2,5,4,1,2,0,7,0,2,5,1,2,2,0,0,12,4,1,0,0,2,0,1,0,0,0,1,1,2,2,2,2,2,4,0,1,1,6,7,4,23,12,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,2,3,2,1,0,0,9,5,2,1,1,0,1,0,0,1,0,0,0,3,0,0,0,0,1,0,0,1,2,1,0,0,0,0,2,0,1,0,1,1,2,10,3,0,0,0,2,0,2,0,0,0,0,1,2,0,1,8,1,0,3,0,1,1,1,1,0,0,0,0,0,1,2,2,1,2,1,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9,6,11,2,4,0,2,9,57,6,0,1,9,28,6,1,0,48,5,1,1,9,13,14,3,3,11,3,67,4,5,4,6,40,8,2,1,6,2,56,0,12,4,2,3,12,1,23,12,4,7,4,6,3,5,0
1,5,0,2,5,1,6,3,3,0,3,1,2,2,0,0,0,5,2,0,2,3,26,6,6,17,7,14,5,0,0,1,1,0,0,1,4,0,1,0,0,2,2,0,1,0,0,0,0,1,0,0,0,1,1,5,10,2,8,5,3,0,0,0,1,0,1,0,0,0,4,5,1,2,2,2,8,14,10,5,21,0,31,19,51,8,2,2,1,9,2,2,0,0,1,0,1,1,0,0,0,1,0,0,1,4,3,3,0,0,3,1,5,1,2,4,2,2,1,1,3,2,2,3,2,2,0,0,0,1,2,1,0,0,1,0,1,0,2,0,2,1,2,1,1,0,3,1,4,2,2,10,0,40,18,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,2,2,3,1,0,3,2,9,1,0,0,0,2,0,0,0,0,1,0,1,0,0,1,0,2,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,2,1,1,1,0,0,0,1,1,0,0,4,4,2,0,1,3,1,1,4,0,0,1,1,0,1,1,1,1,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22,1,18,6,3,3,3,3,48,3,1,4,6,16,4,7,2,23,1,3,4,19,1,12,3,4,3,21,3,5,1,1,14,31,4,3,3,3,2,31,2,9,5,2,2,4,1,27,22,8,7,3,13,6,3,2
0,4,4,0,0,2,1,2,3,2,1,0,1,2,2,1,2,2,5,6,3,8,28,17,7,7,6,13,17,2,1,4,5,0,1,0,1,1,0,2,7,0,1,0,2,1,0,3,0,1,1,0,0,2,0,16,11,8,7,8,0,1,6,0,1,1,0,1,0,2,7,4,2,13,15,7,5,12,14,13,31,29,0,73,96,32,2,21,39,30,14,8,2,0,0,3,0,12,1,0,0,0,1,5,3,3,3,0,2,5,3,4,7,3,5,8,0,5,1,3,1,7,9,31,9,1,2,1,0,1,2,0,2,3,1,0,0,0,1,2,2,0,6,1,4,0,2,1,2,10,9,26,8,65,33,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,1,1,0,3,1,0,0,2,2,3,5,0,4,2,0,0,0,0,0,0,3,1,0,0,0,1,1,0,1,2,1,0,0,0,1,1,4,1,2,3,2,2,1,4,0,1,0,1,1,3,1,3,0,4,2,7,0,13,13,7,4,3,1,2,1,0,5,3,2,0,1,1,0,6,2,0,0,5,5,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,38,9,3,2,2,3,66,4,1,4,16,16,6,7,1,41,2,4,27,32,7,20,4,5,13,4,3,4,12,3,25,25,6,3,3,6,1,24,1,20,2,2,1,6,2,31,25,14,11,5,8,18,5,1
1,2,3,1,0,1,1,4,6,2,0,0,1,0,0,0,1,3,4,1,3,7,32,27,4,32,5,10,8,2,0,2,1,0,0,0,0,1,0,1,2,2,1,1,0,0,0,1,1,3,1,0,0,7,1,3,0,2,5,1,0,0,3,0,0,0,1,0,0,1,5,2,2,2,3,24,6,35,10,9,17,14,52,0,56,7,2,3,4,8,7,3,0,0,0,0,0,0,1,0,0,0,0,0,0,4,2,6,1,1,13,3,2,3,4,2,2,2,1,2,0,0,1,3,5,1,1,4,0,1,0,0,1,1,0,0,0,0,0,0,4,0,2,5,3,1,4,1,4,2,3,7,1,28,10,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,0,1,26,3,2,0,1,10,6,0,0,3,1,0,4,2,0,0,0,0,3,0,1,2,1,0,0,1,2,2,2,3,1,4,0,12,0,1,0,0,0,15,4,0,0,3,0,2,0,2,0,5,8,4,0,0,4,15,3,0,0,0,2,0,5,0,1,3,3,0,0,0,6,0,1,3,2,1,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,28,5,5,1,1,3,54,1,0,0,8,13,4,4,2,45,2,4,6,11,2,16,1,3,3,1,2,3,6,3,13,24,6,3,3,7,0,41,0,10,2,2,0,6,1,33,70,6,10,4,7,2,3,1
0,2,1,0,5,0,1,3,1,0,1,0,1,0,0,0,2,5,1,1,2,8,32,7,5,5,3,27,8,1,0,0,2,0,0,0,3,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,1,1,34,6,0,1,4,0,0,0,1,0,0,0,0,0,0,1,1,2,4,4,2,2,4,6,16,11,21,57,51,0,37,4,34,1,14,6,2,0,0,0,1,0,0,1,0,1,0,1,0,3,0,0,0,0,0,1,1,7,2,0,0,3,0,1,0,0,0,0,1,5,0,1,0,3,2,1,1,0,2,0,1,0,0,1,0,2,1,1,0,1,0,3,2,0,2,2,16,2,15,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,1,1,0,0,4,8,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,21,0,0,1,0,2,0,1,0,1,1,1,2,3,0,1,0,0,0,2,1,2,2,2,8,11,5,0,28,15,3,2,0,0,1,0,6,0,0,1,0,0,0,0,1,1,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,52,3,2,10,0,5,24,1,1,1,10,9,4,0,1,19,3,4,16,1,4,9,2,1,4,8,1,2,6,1,6,26,2,1,2,3,2,11,0,8,3,5,1,1,0,57,14,5,5,0,4,0,7,1
2,1,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,1,3,0,0,0,60,4,2,2,3,25,4,1,0,1,0,0,0,0,3,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,1,3,4,0,0,0,0,0,1,1,0,0,0,0,0,0,6,1,1,2,1,2,2,12,11,5,11,8,63,3,26,0,1,13,0,1,1,2,0,0,0,0,1,0,2,0,1,1,0,0,1,1,0,0,0,0,0,0,6,3,12,3,2,3,1,0,0,0,0,1,4,1,1,0,0,0,0,0,0,8,0,2,0,0,4,0,1,2,2,0,1,0,6,0,0,2,0,6,2,27,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,1,2,2,0,1,0,1,2,3,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,3,0,8,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,1,2,2,5,4,7,0,0,34,1,4,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,2,1,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,30,1,1,1,3,6,13,4,0,3,6,22,1,0,1,18,2,5,10,1,2,46,6,2,2,1,0,1,5,1,15,10,0,0,1,4,2,5,0,4,3,6,2,2,1,38,7,3,5,2,2,5,4,3
0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,1,1,0,0,1,0,7,2,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,11,4,4,4,0,11,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,3,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,1,0,0,1,5,0,0,1,1,3,0,0,0,1,0,1,1,0,0,3,0,0,0,1,0,1,1,0,0,5,0,0,0,0,0,2,0,0,0,0,0,1,3,1,1,0,3,0,1,0,0,0
0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,2,1,1,2,17,48,5,2,0,1,7,0,3,0,2,1,0,0,0,2,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,2,0,0,2,0,2,0,0,1,0,0,0,2,7,0,3,1,5,0,20,7,7,1,23,1,32,11,5,0,28,16,9,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,1,0,0,1,1,0,1,1,0,3,0,2,0,0,0,0,0,0,2,0,0,1,1,1,0,1,0,19,1,1,1,3,0,1,6,3,6,0,57,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,2,1,0,0,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,0,0,1,2,2,0,0,0,0,1,9,2,7,0,5,4,1,0,3,9,2,3,1,0,0,2,0,1,0,0,1,1,0,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,15,2,1,0,1,3,23,1,0,2,5,16,0,1,0,7,1,2,3,0,0,1,3,6,4,0,0,2,4,0,5,11,11,1,1,0,1,5,0,2,1,1,0,3,0,18,4,3,3,0,0,1,1,0
1,2,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,10,1,0,3,5,5,0,1,1,10,4,3,1,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,1,0,0,0,0,1,0,1,0,1,2,9,1,0,22,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0,1,5,3,4,2,3,2,27,2,4,3,3,26,0,12,17,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,3,1,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,3,0,0,0,0,2,3,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,6,2,1,1,2,3,3,1,2,0,1,0,0,0,2,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,2,0,2,0,7,1,0,1,3,8,3,0,0,8,0,0,2,0,3,13,3,1,1,3,0,2,3,0,3,4,6,1,1,3,0,8,0,0,1,1,0,2,1,6,6,5,4,2,8,1,1,3
0,1,0,0,0,0,0,0,1,3,0,0,1,1,0,1,2,2,1,1,0,2,9,1,0,1,6,3,2,0,0,0,5,0,0,0,3,0,1,0,0,2,1,1,0,1,0,0,0,1,0,0,0,3,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,2,0,1,8,6,5,0,0,5,7,21,1,11,4,1,44,25,0,9,10,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,1,2,1,0,1,1,2,0,1,0,2,0,0,0,1,3,0,1,0,2,1,1,0,0,0,0,0,0,5,1,34,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,7,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,3,0,1,1,2,1,1,4,1,0,2,2,2,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,2,2,0,1,0,10,1,0,0,6,5,1,0,1,5,1,3,2,0,3,3,2,2,1,4,0,1,3,0,9,7,1,0,1,6,0,2,0,2,3,2,2,3,1,4,4,7,4,1,4,0,3,1
0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,5,0,2,3,3,3,2,7,0,0,1,2,0,0,2,0,0,0,1,0,0,1,1,1,1,0,3,0,1,0,0,0,0,0,0,2,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,2,3,1,2,4,8,51,5,7,5,2,7,11,15,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,1,1,0,5,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,3,2,4,0,6,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,0,0,0,0,0,1,1,0,0,0,0,1,2,0,4,4,3,0,1,0,1,2,1,2,0,2,0,0,1,2,1,2,0,0,0,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,2,0,0,0,2,6,1,0,1,1,5,0,0,5,8,7,2,0,3,0,5,2,1,3,0,1,0,3,4,8,9,1,1,0,7,0,5,0,1,0,0,0,1,0,14,5,6,6,1,2,5,4,5
0,0,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,10,6,0,1,2,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,1,2,1,0,2,1,2,1,1,2,3,21,3,7,7,2,5,3,17,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,4,2,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,1,1,0,1,2,0,1,1,0,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,30,0,0,0,0,0,6,0,0,0,2,7,22,0,0,6,0,2,2,1,0,2,0,2,2,1,2,1,2,2,2,1,0,0,0,33,2,2,1,1,1,0,0,2,0,6,0,0,1,0,2,0,2,0
0,2,1,1,1,1,8,2,2,1,1,2,0,8,1,2,25,6,8,2,3,5,13,3,1,0,2,2,2,1,1,0,2,0,1,0,1,0,0,3,5,4,1,1,2,0,0,1,1,4,0,0,4,19,17,1,2,4,8,4,0,0,1,1,0,1,0,0,0,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,1,0,0,105,8,14,84,11,29,3,4,27,25,17,34,21,17,13,0,0,1,1,2,3,3,1,4,0,0,1,0,1,1,4,2,1,3,3,0,0,3,2,0,0,0,0,0,0,1,0,3,0,1,2,2,0,5,0,4,8,9,3,4,7,3,0,0,0,0,0,0,0,0,1,0,3,1,3,0,1,3,0,1,6,3,0,0,1,2,3,1,0,0,1,0,18,0,1,0,1,9,1,1,1,0,1,0,2,3,0,2,1,0,0,0,0,2,0,0,0,1,0,1,3,0,0,0,1,0,2,0,0,0,3,5,0,0,0,0,0,0,3,2,1,2,5,3,4,5,4,0,1,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,11,0,4,4,6,1,13,5,6,3,5,7,0,2,15,1,7,69,7,1,0,16,11,2,6,78,3,4,0,3,5,24,32,5,0,3,3,1,9,0,15,1,5,0,5,5,7,76,4,4,3,5,15,17,3
1,3,1,0,0,1,1,0,0,0,4,1,0,5,0,2,21,5,11,2,1,4,18,2,0,0,2,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,2,0,0,0,0,1,2,0,2,0,0,2,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,73,0,3,20,34,4,8,5,3,23,9,7,13,19,6,6,0,0,0,5,0,4,3,2,0,2,0,1,0,0,0,0,1,0,3,0,0,2,3,1,0,0,0,3,0,0,0,0,2,1,1,0,1,0,2,0,0,6,3,8,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,27,0,0,5,1,2,2,4,0,0,1,0,0,0,0,0,0,1,0,2,0,0,2,1,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,2,0,0,0,0,0,1,5,0,0,0,1,0,2,0,1,2,4,0,6,2,0,24,0,1,0,0,2,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,16,3,0,1,2,1,3,2,4,4,2,1,3,0,5,27,6,0,2,19,5,0,2,4,3,5,0,3,1,14,11,3,0,2,3,0,33,0,4,3,0,1,3,0,0,33,4,0,0,27,4,2,1
0,0,2,0,3,1,0,1,0,0,1,1,2,11,0,1,0,4,0,0,1,1,2,0,1,0,0,1,1,0,0,0,0,0,15,0,1,3,0,1,0,2,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,4,5,0,38,11,2,5,2,9,5,4,4,12,7,2,0,0,1,0,1,0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,1,4,23,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,0,1,0,1,0,2,2,0,0,0,0,0,1,1,0,2,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,2,1,0,32,1,0,2,0,1,3,1,5,0,4,13,0,0,0,2,9,0,2,1,2,0,0,2,1,40,5,1,0,0,0,0,6,0,5,3,4,0,3,0,1,13,0,1,1,0,3,2,1
